Epoch,Loss,psnr,ssim,nqm
85,339.65596193502876,34.10727310180664,0.913987398147583,36.97499084472656
86,339.6514622695573,34.114715576171875,0.9140942096710205,36.9512939453125
87,339.6850568116166,34.10981369018555,0.9140325784683228,36.95465087890625
88,339.661304130263,34.10585403442383,0.9139958620071411,36.940513610839844
89,339.6308858041545,34.10450744628906,0.9139724969863892,36.951011657714844
90,339.6636290572072,34.117191314697266,0.9141076803207397,36.98804473876953
91,339.5948210621608,34.11387634277344,0.9140765070915222,36.95917892456055
92,339.61606458125226,34.111839294433594,0.9140597581863403,36.96091842651367
93,339.628660094283,34.111209869384766,0.9140318036079407,36.97242736816406
94,339.6481121034113,34.109954833984375,0.9140363335609436,36.952186584472656
95,339.63446217311247,34.115352630615234,0.9140944480895996,36.976924896240234
96,339.62266471804554,34.10750961303711,0.9140050411224365,36.952430725097656
97,339.61314618059697,34.10773468017578,0.9140217900276184,36.933448791503906
98,339.6360266299648,34.11048889160156,0.9140268564224243,36.970664978027344
99,339.59922078838787,34.109989166259766,0.9140241742134094,36.96931838989258
100,339.64251130082226,34.11237335205078,0.9140607118606567,36.956031799316406
